2015-03-23 23:31:38.000000,2015-03-23 23:31:59.000000
2015-03-23 23:32:09.000000,2015-03-23 23:32:48.000000
2015-03-23 23:44:26.000000,2015-03-23 23:45:20.000000
2015-03-23 23:45:32.000000,2015-03-23 23:47:43.000000
2015-03-23 23:48:05.000000,2015-03-23 23:48:38.000000
2015-03-23 23:50:38.000000,2015-03-23 23:51:07.000000
2015-03-23 23:51:30.000000,2015-03-23 23:54:54.000000
2015-03-23 23:55:33.000000,2015-03-23 23:57:14.000000
2015-03-24 00:04:10.000000,2015-03-24 00:04:46.000000
2015-03-24 00:07:01.000000,2015-03-24 00:24:14.000000
2015-03-24 00:25:54.000000,2015-03-24 00:27:20.000000
2015-03-24 00:27:23.000000,2015-03-24 00:27:48.000000
2015-03-24 00:29:15.000000,2015-03-24 00:45:27.000000
2015-03-24 00:45:36.000000,2015-03-24 00:46:01.000000
2015-03-24 00:47:10.000000,2015-03-24 00:47:58.000000
2015-03-24 00:48:07.000000,2015-03-24 00:57:04.000000
2015-03-24 00:57:23.000000,2015-03-24 00:58:51.000000
2015-03-24 00:59:13.000000,2015-03-24 01:01:11.000000
2015-03-24 01:02:14.000000,2015-03-24 01:02:39.000000
2015-03-24 01:06:38.000000,2015-03-24 01:07:01.000000
2015-03-24 01:07:03.000000,2015-03-24 01:07:26.000000
2015-03-24 01:08:22.000000,2015-03-24 01:08:49.000000
2015-03-24 01:09:20.000000,2015-03-24 01:09:49.000000
2015-03-24 01:09:53.000000,2015-03-24 01:10:10.000000
2015-03-24 01:10:19.000000,2015-03-24 01:10:44.000000
2015-03-24 01:11:22.000000,2015-03-24 01:11:45.000000
2015-03-24 01:12:27.000000,2015-03-24 01:13:07.000000
2015-03-24 01:14:08.000000,2015-03-24 01:20:50.000000
2015-03-24 01:29:27.000000,2015-03-24 01:30:09.000000
2015-03-24 01:31:20.000000,2015-03-24 01:31:58.000000
2015-03-24 01:32:40.000000,2015-03-24 01:32:57.000000
2015-03-24 01:33:30.000000,2015-03-24 01:34:28.000000
2015-03-24 01:35:55.000000,2015-03-24 01:36:17.000000
2015-03-24 01:37:14.000000,2015-03-24 01:37:42.000000
2015-03-24 01:38:53.000000,2015-03-24 01:40:06.000000
2015-03-24 01:42:39.000000,2015-03-24 01:44:06.000000
2015-03-24 01:47:07.000000,2015-03-24 01:47:33.000000
2015-03-24 01:52:28.000000,2015-03-24 01:52:52.000000
2015-03-24 01:57:13.000000,2015-03-24 01:57:40.000000
2015-03-24 01:59:26.000000,2015-03-24 01:59:57.000000
2015-03-24 02:05:48.000000,2015-03-24 02:06:16.000000
2015-03-24 02:06:19.000000,2015-03-24 02:06:52.000000
2015-03-24 02:06:57.000000,2015-03-24 02:07:14.000000
2015-03-24 02:07:20.000000,2015-03-24 02:08:08.000000
2015-03-24 02:08:31.000000,2015-03-24 02:12:06.000000
2015-03-24 02:12:29.000000,2015-03-24 02:13:03.000000
2015-03-24 02:19:39.000000,2015-03-24 02:20:53.000000
2015-03-24 02:20:56.000000,2015-03-24 02:21:38.000000
2015-03-24 02:31:45.000000,2015-03-24 02:32:04.000000
2015-03-24 02:39:40.000000,2015-03-24 02:40:23.000000
2015-03-24 02:40:33.000000,2015-03-24 02:41:13.000000
2015-03-24 02:41:23.000000,2015-03-24 02:41:58.000000
2015-03-24 02:48:53.000000,2015-03-24 02:49:10.000000
2015-03-24 02:52:01.000000,2015-03-24 02:55:38.000000
2015-03-24 02:57:40.000000,2015-03-24 02:58:14.000000
2015-03-24 02:58:17.000000,2015-03-24 03:00:37.000000
2015-03-24 03:02:05.000000,2015-03-24 03:02:52.000000
2015-03-24 03:07:04.000000,2015-03-24 03:09:46.000000
2015-03-24 03:11:17.000000,2015-03-24 03:13:02.000000
2015-03-24 03:14:11.000000,2015-03-24 03:14:23.000000
